candidate_id,country,organization,interest_rate,unpaid_principal_bal,loan_term,origination_date,first_payment_date,loan_to_value,number_of_borrowers,debt_to_income_ratio,borrower_credit_score,loan_purpose,insurance_percent,co-borrower_credit_score,insurance_type,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13
7.59E+11,Z,Edwards-Hoffman,3.17,333000,180,01-01-2012,Mar-12,29,2,32,806,A23,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18E+11,X,Browning-Hart,3.125,212000,180,01-01-2012,Mar-12,80,1,28,809,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.75E+11,X,OTHER,3.875,228000,360,01-03-2012,Apr-12,80,2,34,762,C86,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.72E+11,X,"Martinez, Duffy and Bird",3.56,205000,120,01-02-2012,Apr-12,43,2,26,813,A23,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.78E+11,X,OTHER,3.375,129000,180,01-03-2012,May-12,74,2,28,810,A23,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.96E+11,Z,Edwards-Hoffman,3.824,392000,360,01-02-2012,Apr-12,74,1,32,788,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.74E+11,X,OTHER,4.125,103000,360,01-02-2012,Apr-12,71,1,40,776,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.06E+11,X,OTHER,4.125,190000,360,01-01-2012,Mar-12,78,2,43,697,C86,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.60E+11,Y,OTHER,5,289000,360,01-03-2012,May-12,75,2,9,708,C86,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.67E+11,Y,Browning-Hart,4.125,276000,360,01-01-2012,Mar-12,95,2,24,806,A23,30,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.55E+11,X,Browning-Hart,4.75,78000,360,01-01-2012,Mar-12,60,1,43,660,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.36E+11,Z,OTHER,4.375,374000,360,01-01-2012,Mar-12,72,2,32,773,A23,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.78E+11,Y,Browning-Hart,3.875,148000,240,01-01-2012,Mar-12,76,1,26,804,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00E+11,Y,"Martinez, Duffy and Bird",3.875,181000,360,01-02-2012,Apr-12,89,1,38,741,A23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.83E+11,X,OTHER,4.125,102000,360,01-01-2012,Mar-12,16,1,36,823,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.07E+11,Z,Browning-Hart,4,155000,360,01-02-2012,Apr-12,73,1,33,711,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.50E+11,Z,OTHER,4.25,225000,360,01-03-2012,May-12,80,2,38,655,C86,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.43E+11,X,"Swanson, Newton and Miller",3.875,277000,360,01-02-2012,Apr-12,44,1,24,787,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.02E+11,Y,Browning-Hart,4.75,62000,360,01-01-2012,Mar-12,75,1,45,769,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.89E+11,X,"Swanson, Newton and Miller",4.375,368000,360,01-02-2012,Apr-12,80,2,31,750,C86,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.78E+11,X,OTHER,4,153000,360,01-03-2012,May-12,80,2,27,763,C86,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.99E+11,Y,Browning-Hart,4.75,210000,360,01-02-2012,Apr-12,68,1,36,683,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94E+11,Y,Browning-Hart,3.75,150000,360,01-02-2012,Apr-12,74,1,35,730,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45E+11,Y,"Martinez, Duffy and Bird",3.75,113000,240,01-01-2012,Mar-12,90,1,43,768,C86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77E+11,X,OTHER,3.875,206000,360,01-02-2012,Apr-12,80,1,32,761,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.45E+11,X,OTHER,4.25,167000,360,01-02-2012,Apr-12,63,2,40,783,A23,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.66E+11,Z,OTHER,3.875,370000,240,01-01-2012,Mar-12,79,2,26,766,B12,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.05E+11,X,OTHER,3.938,107000,360,01-03-2012,May-12,70,2,16,816,B12,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.74E+11,Y,OTHER,3.25,173000,180,01-01-2012,Mar-12,95,1,27,783,A23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.69E+11,Z,Browning-Hart,3,378000,120,01-02-2012,Apr-12,61,1,36,770,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65E+11,X,OTHER,3.875,383000,360,01-02-2012,Apr-12,80,2,21,736,C86,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.89E+11,X,"Miller, Mcclure and Allen",4.25,317000,360,01-02-2012,Apr-12,85,2,41,797,B12,12,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.12E+11,X,"Martinez, Duffy and Bird",4.45,130000,360,01-03-2012,May-12,53,2,30,784,B12,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.73E+11,X,OTHER,4.5,204000,360,01-02-2012,Apr-12,95,2,16,755,C86,30,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.48E+11,Y,"Swanson, Newton and Miller",4,373000,360,01-01-2012,Mar-12,79,2,36,784,A23,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.80E+11,X,Browning-Hart,4,113000,180,01-03-2012,Apr-12,75,1,41,722,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15E+11,X,OTHER,3.25,280000,180,01-02-2012,Mar-12,95,2,40,721,C86,25,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43E+11,X,OTHER,3.375,169000,180,01-02-2012,Apr-12,69,2,32,797,A23,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.07E+11,Y,Browning-Hart,3.5,157000,180,01-02-2012,Apr-12,42,1,20,809,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.49E+11,X,Browning-Hart,4.625,323000,360,01-01-2012,Mar-12,75,2,39,793,C86,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.87E+11,Y,"Swanson, Newton and Miller",3.875,413000,360,01-01-2012,Mar-12,75,1,41,662,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.51E+11,X,Browning-Hart,4,225000,360,01-02-2012,Apr-12,75,1,34,791,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33E+11,X,Chapman-Mcmahon,3.125,222000,180,01-01-2012,Mar-12,78,2,20,752,A23,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.36E+11,Y,"Martinez, Duffy and Bird",3.75,267000,360,01-01-2012,Mar-12,66,2,45,804,A23,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.27E+11,X,Browning-Hart,4,212000,360,01-02-2012,Apr-12,80,1,42,793,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.34E+11,Z,"Miller, Mcclure and Allen",3.375,284000,180,01-01-2012,Mar-12,74,2,3,791,A23,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.13E+11,Y,Browning-Hart,5.25,89000,360,01-01-2012,Mar-12,85,1,30,643,C86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.94E+11,X,"Swanson, Newton and Miller",3.625,239000,120,01-02-2012,Apr-12,62,2,21,720,A23,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.72E+11,X,Browning-Hart,4,150000,360,01-02-2012,Apr-12,43,1,36,810,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.96E+11,X,OTHER,3.5,58000,180,01-01-2012,Mar-12,45,1,44,757,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.88E+11,X,OTHER,4,371000,360,01-01-2012,Mar-12,79,1,27,820,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.91E+11,Y,Browning-Hart,4.875,151000,360,01-01-2012,Mar-12,69,2,26,784,A23,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.99E+11,X,Browning-Hart,4.375,127000,360,01-01-2012,Mar-12,67,1,27,729,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.55E+11,Y,"Swanson, Newton and Miller",4.125,162000,360,01-02-2012,Apr-12,95,1,39,787,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.70E+11,X,OTHER,4.25,221000,360,01-01-2012,Mar-12,80,1,45,744,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,Y,Browning-Hart,2.75,377000,180,01-02-2012,Apr-12,80,2,32,781,C86,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25E+11,Z,OTHER,4.25,102000,360,01-02-2012,Apr-12,80,1,30,680,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.15E+11,X,OTHER,3.25,139000,180,01-02-2012,Apr-12,76,1,17,810,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.89E+11,Y,Browning-Hart,4,268000,360,01-01-2012,Mar-12,87,1,44,743,A23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.28E+11,X,OTHER,4.75,173000,360,01-03-2012,May-12,80,2,47,808,C86,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.63E+11,X,"Romero, Woods and Johnson",4.25,112000,180,01-01-2012,Mar-12,57,1,37,647,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.06E+11,X,OTHER,3.875,383000,360,01-02-2012,Apr-12,67,2,40,774,B12,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.72E+11,Y,"Swanson, Newton and Miller",3.75,168000,360,01-02-2012,Apr-12,68,2,23,796,B12,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.04E+11,Z,Richards-Walters,4,200000,300,01-03-2012,Apr-12,80,2,28,769,A23,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46E+11,Y,"Swanson, Newton and Miller",3.5,72000,120,01-01-2012,Mar-12,80,1,17,812,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.31E+11,Y,Browning-Hart,4.375,59000,360,01-01-2012,Mar-12,80,1,8,769,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.71E+11,X,Nicholson Group,3.25,135000,180,01-02-2012,Apr-12,80,1,45,665,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.54E+11,X,OTHER,3.25,80000,180,01-01-2012,Mar-12,80,1,40,764,B12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.99E+11,X,OTHER,4.625,141000,360,01-01-2012,Mar-12,53,1,31,823,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.87E+11,X,OTHER,4,236000,360,01-01-2012,Mar-12,80,2,45,743,B12,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.03E+11,Y,Sanchez-Robinson,3.25,98000,120,01-02-2012,Apr-12,40,2,9,787,A23,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.05E+11,X,"Miller, Mcclure and Allen",3.99,75000,180,01-02-2012,Apr-12,67,1,33,701,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.12E+11,Y,Browning-Hart,3.375,78000,180,01-01-2012,Mar-12,60,1,13,820,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50E+11,X,OTHER,3.875,110000,360,01-02-2012,Apr-12,35,2,34,816,A23,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.66E+11,Z,OTHER,3.25,185000,180,01-02-2012,Apr-12,72,2,28,795,A23,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.78E+11,X,"Martinez, Duffy and Bird",3.875,272000,360,01-01-2012,Mar-12,48,2,40,784,B12,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.51E+11,Z,OTHER,4.75,143000,360,01-03-2012,May-12,80,1,45,739,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.87E+11,X,"Miller, Mcclure and Allen",3.99,272000,180,01-02-2012,Apr-12,72,2,31,788,A23,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.26E+11,X,OTHER,4.125,256000,360,01-02-2012,Apr-12,80,1,21,759,C86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.99E+11,X,OTHER,3.75,254000,360,01-02-2012,Apr-12,73,2,17,796,A23,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85E+11,X,OTHER,3,200000,120,01-02-2012,Apr-12,74,1,45,804,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.64E+11,Z,Browning-Hart,3.875,146000,180,01-03-2012,Apr-12,75,2,21,813,A23,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.80E+11,X,Browning-Hart,4.25,305000,360,01-03-2012,May-12,71,2,41,802,A23,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.10E+11,Y,Browning-Hart,3.875,417000,360,01-01-2012,Apr-12,43,2,49,803,B12,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.58E+11,X,OTHER,3.125,52000,180,01-01-2012,Mar-12,40,2,18,785,B12,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22E+11,Z,"Sanchez, Hays and Wilkerson",3.875,341000,360,01-03-2012,May-12,46,2,33,792,A23,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.15E+11,Y,Browning-Hart,4.25,350000,360,01-02-2012,Apr-12,79,2,29,803,B12,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.97E+11,X,OTHER,2.875,100000,120,01-02-2012,Apr-12,53,1,41,790,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.61E+11,Y,"Cole, Brooks and Vincent",3.875,171000,180,01-01-2012,Mar-12,72,2,28,725,B12,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.35E+11,X,OTHER,3.375,155000,180,01-02-2012,Apr-12,39,2,25,808,B12,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.52E+11,Z,Thornton-Davis,3.25,94000,180,01-03-2012,May-12,43,2,18,780,A23,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.53E+11,X,OTHER,4,231000,360,01-02-2012,Apr-12,80,2,22,809,A23,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41E+11,X,"Martinez, Duffy and Bird",4.19,120000,360,01-01-2012,Mar-12,27,2,40,797,B12,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.32E+11,X,OTHER,4.625,105000,360,01-02-2012,Apr-12,70,2,11,712,B12,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.89E+11,Y,Edwards-Hoffman,3.875,185000,360,01-01-2012,Mar-12,51,1,26,809,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.46E+11,Y,Browning-Hart,4,199000,360,01-01-2012,Mar-12,74,1,43,796,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22E+11,X,"Swanson, Newton and Miller",4.375,375000,360,01-01-2012,Mar-12,66,1,25,802,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92E+11,Z,Richards-Walters,4.375,138000,360,01-01-2012,Mar-12,76,2,26,783,B12,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.39E+11,X,"Swanson, Newton and Miller",4,139000,180,01-02-2012,Apr-12,80,2,22,781,A23,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.65E+11,X,OTHER,4,105000,360,01-02-2012,Apr-12,80,1,42,740,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.91E+11,Y,Edwards-Hoffman,3.875,289000,360,01-03-2012,May-12,75,1,38,804,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.76E+11,Z,OTHER,3.75,120000,120,01-01-2012,Mar-12,48,1,26,690,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.85E+11,X,OTHER,3.875,172000,240,01-01-2012,Mar-12,58,2,25,812,A23,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+11,X,OTHER,4.5,100000,360,01-02-2012,Apr-12,80,1,35,809,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.43E+11,Y,Browning-Hart,4,530000,360,01-02-2012,Apr-12,90,2,41,795,C86,25,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.43E+11,X,Suarez Inc,3.5,117000,180,01-01-2012,Mar-12,74,2,30,812,A23,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61E+11,Y,Browning-Hart,4.125,398000,360,01-02-2012,Apr-12,80,2,23,799,A23,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.08E+11,Y,Browning-Hart,4.375,82000,360,01-02-2012,Apr-12,85,1,28,683,C86,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.31E+11,X,"Swanson, Newton and Miller",3.75,111000,120,01-01-2012,Mar-12,64,1,31,727,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98E+11,Y,Browning-Hart,4.25,262000,360,01-01-2012,Mar-12,80,2,39,779,A23,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.58E+11,X,OTHER,4,114000,360,01-01-2012,Mar-12,65,2,44,720,B12,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.19E+11,Y,Browning-Hart,4.25,118000,180,01-01-2012,Mar-12,75,2,44,708,A23,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.90E+11,Y,OTHER,3.875,241000,240,01-01-2012,Mar-12,67,2,38,791,A23,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.52E+11,Y,Browning-Hart,3.875,110000,360,01-02-2012,Apr-12,80,1,22,781,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.21E+11,Z,OTHER,3.625,275000,360,01-02-2012,Apr-12,63,1,41,774,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.18E+11,Y,OTHER,3.375,115000,180,01-03-2012,May-12,21,1,32,743,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11E+11,Y,Browning-Hart,4.25,401000,360,01-02-2012,Apr-12,53,2,34,721,A23,0,698,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.44E+11,Z,"Miller, Mcclure and Allen",3.875,330000,360,01-02-2012,Apr-12,55,2,21,787,A23,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.11E+11,X,OTHER,3.875,261000,240,01-02-2012,Apr-12,71,1,37,803,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.76E+11,X,"Swanson, Newton and Miller",4,114000,360,01-02-2012,Apr-12,57,2,45,752,B12,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.14E+11,Y,"Cole, Brooks and Vincent",4.375,417000,360,01-01-2012,Mar-12,64,1,2,763,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.66E+11,Y,Browning-Hart,3.875,135000,360,01-01-2012,Mar-12,80,1,40,787,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.33E+11,Y,OTHER,3.25,231000,180,01-01-2012,Mar-12,75,1,35,733,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.36E+11,X,OTHER,3.875,105000,360,01-03-2012,May-12,80,2,34,807,C86,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.23E+11,Y,Browning-Hart,5.375,175000,360,01-01-2012,Mar-12,70,1,39,661,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.42E+11,Y,Browning-Hart,5.625,132000,360,01-01-2012,Mar-12,80,2,28,684,C86,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50E+11,X,OTHER,3.75,319000,360,01-02-2012,Apr-12,59,2,32,778,B12,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.50E+11,X,OTHER,3.375,89000,180,01-02-2012,Apr-12,51,1,34,809,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.02E+11,X,"Swanson, Newton and Miller",4.5,77000,360,01-02-2012,Apr-12,38,1,13,811,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.44E+11,Y,"Martinez, Duffy and Bird",4.25,626000,360,01-01-2012,Mar-12,62,2,7,793,A23,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.85E+11,X,OTHER,2.875,132000,120,01-02-2012,Apr-12,71,2,32,731,B12,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41E+11,X,Browning-Hart,3.75,403000,240,01-02-2012,Apr-12,57,2,21,802,A23,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.28E+11,X,OTHER,3.25,166000,180,01-02-2012,Apr-12,71,1,27,707,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00E+12,X,"Martinez, Duffy and Bird",3.375,123000,120,01-01-2012,Mar-12,64,2,14,793,A23,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.86E+11,X,Browning-Hart,4,466000,180,01-01-2012,Mar-12,36,2,36,798,B12,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.05E+11,X,OTHER,4.5,129000,360,01-01-2012,Apr-12,96,1,36,698,A23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.03E+11,Y,OTHER,4.375,417000,360,01-02-2012,Apr-12,94,2,43,687,A23,30,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.69E+11,Y,Browning-Hart,4.375,174000,360,01-01-2012,Mar-12,89,2,43,776,A23,25,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.57E+11,Y,Browning-Hart,5.25,301000,360,01-02-2012,Apr-12,70,1,37,722,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15E+11,Y,Browning-Hart,3.25,282000,180,01-02-2012,Apr-12,84,2,28,769,A23,6,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94E+11,X,Chapman-Mcmahon,3.25,500000,180,01-01-2012,Mar-12,63,1,44,760,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55E+11,X,Browning-Hart,3.375,87000,180,01-01-2012,Mar-12,76,1,45,720,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.84E+11,X,OTHER,4.625,68000,360,01-01-2012,Mar-12,80,2,21,790,C86,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.56E+11,Z,"Turner, Baldwin and Rhodes",3.25,135000,120,01-02-2012,Apr-12,52,2,10,798,A23,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.70E+11,Z,Browning-Hart,3.875,300000,360,01-02-2012,Apr-12,80,1,36,775,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.53E+11,X,OTHER,4.375,377000,360,01-02-2012,Apr-12,68,2,20,711,A23,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.83E+11,X,"Romero, Woods and Johnson",3,392000,180,01-02-2012,Apr-12,80,1,6,809,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.29E+11,Y,OTHER,3.625,340000,360,01-03-2012,May-12,76,2,23,778,A23,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.79E+11,Y,Browning-Hart,3.875,236000,240,01-01-2012,Mar-12,53,2,22,772,B12,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.10E+11,X,OTHER,3,176000,180,01-02-2012,Apr-12,46,2,20,803,A23,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.23E+11,Y,OTHER,3.5,95000,180,01-02-2012,Apr-12,65,1,21,796,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.82E+11,X,OTHER,3.25,130000,180,01-01-2012,Mar-12,47,2,32,781,A23,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62E+11,X,Browning-Hart,3.875,417000,360,01-02-2012,Apr-12,70,2,24,809,A23,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.16E+11,X,OTHER,4.75,124000,360,01-01-2012,Mar-12,75,1,44,764,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.09E+11,X,OTHER,3.875,148000,360,01-02-2012,Apr-12,75,1,38,781,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56E+11,X,"Swanson, Newton and Miller",4.25,76000,180,01-01-2012,Mar-12,71,1,44,786,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.90E+11,X,OTHER,3.75,112000,360,01-01-2012,Mar-12,97,2,17,777,C86,35,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.37E+11,X,"Swanson, Newton and Miller",4.25,188000,360,01-02-2012,Apr-12,62,2,49,735,A23,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.96E+11,Y,Browning-Hart,4.875,192000,360,01-01-2012,Mar-12,80,2,24,717,C86,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.91E+11,Z,Richards-Walters,3.75,372000,360,01-01-2012,Mar-12,80,1,27,775,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95E+11,Y,Edwards-Hoffman,3.375,493000,180,01-01-2012,Mar-12,75,1,34,665,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.98E+11,X,OTHER,3.875,121000,360,01-02-2012,Apr-12,53,1,21,826,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.24E+11,Z,OTHER,4,229000,360,01-01-2012,Mar-12,80,2,35,752,B12,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.27E+11,Y,"Cole, Brooks and Vincent",3.25,184000,180,01-01-2012,Mar-12,77,1,34,801,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04E+11,X,OTHER,3.75,112000,360,01-03-2012,May-12,80,2,31,788,C86,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.02E+11,Z,OTHER,3.75,126000,240,01-01-2012,Apr-12,56,2,30,800,A23,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.20E+11,X,Browning-Hart,3.75,400000,360,01-02-2012,Apr-12,80,2,45,804,A23,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.84E+11,X,OTHER,4,206000,360,01-02-2012,Apr-12,80,2,43,765,C86,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
